split,image_path,original_class,disease_label
train,data/raw/train/apple scab/apple_scab_google_0037.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0038.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0039.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0041.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0043.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0045.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0049.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0050.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0053.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0055.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0057.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0058.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0059.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0064.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0065.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0067.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0069.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0071.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0072.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0073.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0075.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0078.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0082.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0084.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0095.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0098.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0099.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0104.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0105.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0106.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0109.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0110.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0111.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0113.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0114.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0115.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0117.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0118.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0119.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0121.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0124.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0125.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0129.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0132.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0133.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0134.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0135.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0137.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0139.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0140.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0142.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0143.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0144.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0147.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0152.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0153.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0154.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0155.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0156.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0157.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0165.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0167.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0174.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0177.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0178.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0184.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0187.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0188.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0189.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0190.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0191.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0193.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0194.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0195.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0196.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0199.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0200.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0201.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0203.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0204.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0205.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0206.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0207.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0209.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0212.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0216.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0219.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0223.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0224.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0230.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0236.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0238.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0240.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0245.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0247.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0251.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0253.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0254.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0256.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0259.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0264.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0268.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0273.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0274.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0281.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0283.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0284.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0285.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0288.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0289.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0291.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0295.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0296.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0297.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0298.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0300.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0302.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0304.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0305.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0306.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0310.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0312.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0316.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0317.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0319.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0320.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0325.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0330.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0332.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0333.jpg,apple scab,scab
train,data/raw/train/apple scab/apple_scab_google_0334.jpg,apple scab,scab
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0008.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0013.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0015.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0019.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0021.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0050.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0054.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0058.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0064.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0093.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0115.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Baidu_0124.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0000.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0001.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0005.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0006.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0007.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0008.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0009.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0014.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0017.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0020.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0022.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0023.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0025.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0027.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0029.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0032.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0035.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0065.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0072.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0075.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0077.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0078.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0119.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0122.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0128.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0152.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0187.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0213.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Bing_0266.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0035.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0041.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0113.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0156.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0162.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0166.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0205.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0214.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0227.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0244.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana anthracnose/banana_anthracnose_Google_0312.jpg,banana anthracnose,anthracnose
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0000.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0001.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0006.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0007.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0010.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0015.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0021.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0026.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0029.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0034.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0035.jpg,banana black leaf streak,black leaf streak
train,data/raw/train/banana black leaf streak/banana_black_leaf_streak_Baidu_0038.jpg,banana black leaf streak,black leaf streak
